file_x,file_y,decision,dist_l2,y,y_pred
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10301167/4012122422,1009758585_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10606074/faacb5649ce03993f6365437.jpg_align.jpg",No,1.341,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10229751/454433339,1976687919_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10510276/4230510909,3497004786_align.jpg",No,1.1626,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10480900/55a628d1af0454739b5027d3.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10270344/77c6a7efce1b9d164c387326f2deb48f8d5464fe.jpg_align.jpg",No,1.3449,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10298234/2963231835,2820924879_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10145435/3278086476,1947731313_align.jpg",No,1.2055,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10168383/4136775355,1178675871_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10539551/2468004867,374719672_align.jpg",No,1.2725,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10570110/1120474338,1604586697_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10415631/3896844269,1281440947_align.jpg",No,1.0238,0,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10250709/472080484,4002831927_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10576226/818238464,961612392_align.jpg",No,1.1228,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10391912/2174900002,3634358355_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10145749/3540579784,986290481_align.jpg",No,1.0169,0,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10188256/3962474303,1887811872_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10606074/cebd0017262ef8624b90a735.jpg_align.jpg",No,1.1278,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10539551/3454645594,1506856031_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10312675/717039361,2236559576_align.jpg",No,1.3386,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10526004/3195010672,1693685981_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10276210/3b87e950352ac65c4ef451c8fbf2b21192138a93.jpg_align.jpg",No,1.0697,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10303010/82211633,2788375081_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10457172/2269942292,1360308676_align.jpg",No,0.67,0,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10445404/408767864,2829526431_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10270344/1009382411,804457472_align.jpg",No,1.3636,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10413592/1047052928,1755562692_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10606074/1516718305,4072401722_align.jpg",No,1.264,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10443874/1806695106,71976494_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10457172/3827926028,3726621129_align.jpg",No,1.118,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10590693/1038647094,1590867464_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10552910/483205223,2800331841_align.jpg",No,1.3253,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10526004/4252221275,3396669856_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10351752/3180270220,1157420936_align.jpg",No,1.2155,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365034/3114091439,3193074038_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10340496/3557020867,2777896644_align.jpg",No,1.2649,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10480900/849873743,3354634435_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10536403/3455609357,906313167_align.jpg",No,1.3907,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365034/1694997516,2420251558_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10271044/1765346154,1740526073_align.jpg",No,0.9123,0,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10229751/4209746589,195122474_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10606074/1468271709,419962049_align.jpg",No,1.3296,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10443874/1821263594,3719549442_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10276210/5366d0160924ab1818f4848c35fae6cd7a890bae.jpg_align.jpg",No,1.4473,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10364866/1515645549,1418673946_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10271044/4036927463,2706380571_align.jpg",No,1.36,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10563048/1094008004,2882371958_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10340509/656700259,569405334_align.jpg",No,1.282,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10539551/882638659,1523140866_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10312675/1376838204,2574904011_align.jpg",No,1.1374,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10151957/3029022633,398153440_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10591138/2777777116,2969839792_align.jpg",No,0.8823,0,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10145435/3278086476,1947731313_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10534998/2332849506,4069592881_align.jpg",No,1.3216,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10480900/1861140117,2178564853_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10340496/4269318433,3723388955_align.jpg",No,1.0651,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10526004/2013064433,1201626373_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10355171/2238463084,990639312_align.jpg",No,1.4755,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10405240/1408490208,2624428140_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10534998/2477266406,2024870708_align.jpg",No,1.3706,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10298234/2863994925,2539198716_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10200449/2e2eb9389b504fc2fd4bd9cbe4dde71191ef6de3.jpg_align.jpg",No,1.3661,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10387557/4043902492,601413281_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10390093/fc5e5f3421b5da05241f1428.jpg_align.jpg",No,1.4208,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10387557/2878657841,166010741_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10276210/472309f7905298229cd45c78d7ca7bcb0b46d4a2.jpg_align.jpg",No,1.3676,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10552165/35da1d3b15d93aa115cecb9d.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10552910/1986135867,1755643294_align.jpg",No,1.3832,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10591138/3378160529,1333785678_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10427086/3819628126,1634028679_align.jpg",No,1.3473,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10352615/2724456701,2993317842_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10340509/592139852,1023422144_align.jpg",No,1.4312,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10457172/1547903587,1703342247_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10268622/3471639429,2284674279_align.jpg",No,1.095,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10427086/2093834917,257710632_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10392933/3397469528,354902148_align.jpg",No,1.4082,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10200449/d50735fae6cd7b89085a424d0e2442a7d8330ecd.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10606074/3417704431,1047553150_align.jpg",No,1.4849,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10298001/1110520065,1701901909_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10176365/3096543160,3886405954_align.jpg",No,1.1813,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10526004/3816202448,2417356832_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10606074/3347864158,1705895309_align.jpg",No,1.2863,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10392933/1074991401,2648706227_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10564014/3074590882,2809358832_align.jpg",No,1.396,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10387504/3634439682,3191650987_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10276210/b7fd5266d0160924837421a1d40735fae6cd3432.jpg_align.jpg",No,1.0345,0,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10405240/1281048560,2299355270_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10270904/a9d3fd1f4134970aa32607c895cad1c8a6865dfb.jpg_align.jpg",No,1.3245,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365343/3909234290,1225708130_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10445404/1941265394,4215732093_align.jpg",No,1.4641,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10352615/3596570612,2562582226_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10340496/4057215926,2474125668_align.jpg",No,1.3134,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10510276/1032061239,1331860516_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10276210/1175944623,3058041397_align.jpg",No,0.997,0,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10590693/1216333853,824008385_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10312675/990825685,2134961499_align.jpg",No,1.3271,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10390093/4066257946,1457915505_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10564014/4002787579,2170177592_align.jpg",No,1.3543,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10576226/1701816851,979337247_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10352615/3596570612,2562582226_align.jpg",No,1.3909,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10443874/1487128871,1539912742_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10270344/9213b07eca8065386ed8975e97dda144ad348248.jpg_align.jpg",No,1.2453,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10536403/3991258811,842432907_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10355171/4278859682,2664811542_align.jpg",No,1.4171,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10415631/3062482664,2166763863_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10355171/2933686724,4293931300_align.jpg",No,1.5748,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10250709/2743552924,4149598348_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10340496/1527737101,878175419_align.jpg",No,1.1355,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10250709/2138135688,3009143968_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10340509/4101701861,49710129_align.jpg",No,1.4419,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10526004/885408594,1635859450_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10352615/925180555,1964354067_align.jpg",No,1.1448,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10298234/2040336255,190597231_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365343/3120745162,4212427879_align.jpg",No,1.1479,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10599708/1522007331,1392473510_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10606074/1025593064,3454130111_align.jpg",No,1.2247,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365343/2190821146,2505585763_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10270904/3367199031,248936355_align.jpg",No,1.188,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10366618/1291953534,3447291827_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10188256/34680797,1270941176_align.jpg",No,1.3246,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10539551/1509411587,185824393_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10352615/4151514787,1227357645_align.jpg",No,1.1768,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10576226/1564157707,2461058857_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365343/2318551923,813375998_align.jpg",No,0.8985,0,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10599708/100581864,36579404_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10526946/1102266076,101570441_align.jpg",No,1.0322,0,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10563048/755760048,906722132_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10340509/1565889751,1582037005_align.jpg",No,1.305,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10536403/2508331290,3674659458_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10145749/778666338,1935946309_align.jpg",No,1.2881,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365343/2694660306,2364819479_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10271044/394602572,4208461697_align.jpg",No,1.142,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10392933/2637969449,2011270162_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10390684/1436014011,3080996501_align.jpg",No,1.3779,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10176365/1306119659,2109410850_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10271044/1338062212,389818074_align.jpg",No,1.5093,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10443874/1487128871,1539912742_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10392933/462007581,1522519199_align.jpg",No,1.3177,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10364866/1070950795,4022373544_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10606074/3538488106,4215283612_align.jpg",No,1.0146,0,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10539551/3348091584,3199552220_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10606074/cebd0017262ef8624b90a735.jpg_align.jpg",No,1.3012,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10145435/2730438582,1811166353_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10453862/1387361170,1111622303_align.jpg",No,0.7615,0,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10552165/1105097782,3468111009_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10352615/1444279980,2322067129_align.jpg",No,1.2957,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10599708/3977129663,2256009764_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10415631/2823042521,146419163_align.jpg",No,1.4261,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10366618/3529639559,1905604105_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10145435/3465033967,3833423425_align.jpg",No,1.2744,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10358243/2580575269,765660751_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10552910/1081495379,1709514027_align.jpg",No,1.1616,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10405240/b8389b504fc2d5620e1b1e1be71190ef76c66c31.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10340496/2807271874,3594337894_align.jpg",No,1.4556,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365034/3904926561,975689958_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365343/806070365,3225457216_align.jpg",No,1.0191,0,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10175010/21a4462309f7905257f21cd90cf3d7ca7acbd56c.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10590693/2138455092,1019909293_align.jpg",No,1.2437,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10145435/609036334,4123149286_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10415631/1401164179,1408736822_align.jpg",No,1.3243,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10387504/1880042830,2907910609_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10298234/1372713110,895597102_align.jpg",No,1.4091,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10413592/1322561786,1577233082_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10590693/1066373912,394835146_align.jpg",No,1.5245,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10390684/3905627581,2698051775_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10445404/3604461619,3389225572_align.jpg",No,1.222,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10413592/3305371372,976202827_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10276210/024f78f0f736afc3d11c5adeb319ebc4b745127c.jpg_align.jpg",No,1.2126,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10576226/1090289996,2770004113_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10319375/a686c9177f3e67093a79b88c39c79f3df8dc554c.jpg_align.jpg",No,1.3782,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10168383/1068028774,3011527164_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10534998/1588154850,2192830693_align.jpg",No,1.4024,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10270904/2401443635,1451855853_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10319375/72f082025aafa40fd357af2dae64034f79f019a8.jpg_align.jpg",No,1.1922,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10392933/740074547,3102077668_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10453862/3402589621,3580770552_align.jpg",No,1.2806,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10576226/1217097028,1290530312_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10534998/2105572063,2891863382_align.jpg",No,1.181,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10536403/168396132,1956543981_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10340509/1910420171,3326067301_align.jpg",No,1.4074,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10570110/2260204053,1661211286_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10276210/b812c8fcc3cec3fd86bdc3ced688d43f8694278d.jpg_align.jpg",No,1.2615,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10591138/4145149903,1184205309_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10145749/2110806143,4232031548_align.jpg",No,1.2912,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10599708/3617755665,2861759603_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10358243/3595398441,4181456119_align.jpg",No,1.2317,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10599708/738352961,3781930375_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10526004/628406918,2655582611_align.jpg",No,1.2127,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10366618/2471064228,4177133737_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10358243/1246079989,365953263_align.jpg",No,1.0732,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10457172/3872839666,1950621493_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10298001/2051956787,3260997029_align.jpg",No,1.2293,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10364866/1176356027,3326167875_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10564014/2672276343,632821298_align.jpg",No,1.2994,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10413592/624026835,2117739335_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10576226/548950692,4294687384_align.jpg",No,1.3213,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10576226/833421920,2210990377_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10590693/751242134,467949142_align.jpg",No,1.3419,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365343/3481046548,3199130877_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10590693/1038647094,1590867464_align.jpg",No,1.4069,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10145435/250704996,3654941078_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10352615/2724456701,2993317842_align.jpg",No,1.454,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10188256/3292992207,606898754_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10552910/1081495379,1709514027_align.jpg",No,1.4352,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10413592/624026835,2117739335_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10387504/4064685958,1146763949_align.jpg",No,1.0348,0,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10576226/229543471,2920269583_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10590693/103026109,1534241723_align.jpg",No,1.012,0,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10510276/650699896,604334915_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10312675/740674724,3075371369_align.jpg",No,1.0057,0,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365034/1043185670,1308584805_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10268622/2518440346,691016598_align.jpg",No,1.1878,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10250709/1892344712,699296069_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10590693/1478224817,3675668175_align.jpg",No,1.2341,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10366618/4090948680,613671074_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10303010/1505780965,3578538302_align.jpg",No,1.3905,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10268622/508373868,2309093923_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10534998/2332849506,4069592881_align.jpg",No,1.188,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10526946/4279959657,1196258936_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10387557/4265581809,2086486412_align.jpg",No,1.2667,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10200449/5d6034a85edf8db1b47357ab0823dd54574e749b.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10352615/1947092508,1016948196_align.jpg",No,1.2636,0,No
