file_x,file_y,decision,dist_l2,y
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10533494/3101979883,3565714877_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10533494/3435493198,490958092_align.jpg",Yes,1.062,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10179291/401359203,929373091_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10179291/730856836,2514739697_align.jpg",Yes,1.1174,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10559275/8ad4b31c8701a18baf27cb869e2f07082938fe2f.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10559275/d01373f082025aafa751a602fbedab64024f1a93.jpg_align.jpg",Yes,0.8067,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10169810/3906383093,1740994796_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10169810/1145189685,1257450403_align.jpg",Yes,1.0889,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10163134/3830394102,924985833_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10163134/3576197508,1127846431_align.jpg",Yes,1.021,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10572559/2378373718,942153966_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10572559/ac2fc3c40d3ee68738db4915.jpg_align.jpg",Yes,1.0896,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10618393/687238426,452007664_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10618393/1889968836,3785509143_align.jpg",Yes,0.7632,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10376459/106199886,2269923993_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10376459/719646694,4071228873_align.jpg",Yes,1.1804,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10529639/2182891558,1296776187_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10529639/56915191,2089889772_align.jpg",Yes,0.9893,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10397356/faedab64034f78f03ca584bb79310a55b2191ccf.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10397356/faf2b2119313b07e37fd0da80dd7912396dd8cca.jpg_align.jpg",Yes,1.1811,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10540910/1457295924,4115946097_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10540910/927338875,3995701829_align.jpg",Yes,1.2225,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10376459/1162924246,2425283536_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10376459/2002505620,1764207410_align.jpg",Yes,0.4167,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10165487/3592971059,3022499328_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10165487/4018748319,1397792226_align.jpg",Yes,0.6159,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10572559/228369682,469982879_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10572559/1044175710,3080019814_align.jpg",Yes,1.2232,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10560466/1196273460,538859477_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10560466/189134410,2166135925_align.jpg",Yes,0.9108,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10459242/4066920939,753547674_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10459242/3128228506,728256912_align.jpg",Yes,0.4482,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10393851/2269730916,1713188285_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10393851/1557743404,199967679_align.jpg",Yes,0.8004,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10265277/2664682331,1877678028_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10265277/1604167866,1731322395_align.jpg",Yes,1.1154,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10427900/79030234,1959264240_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10427900/1319896843,1224102565_align.jpg",Yes,1.4141,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10249017/1253817438,2882558527_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10249017/2251564117,1168029470_align.jpg",Yes,1.3393,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10393156/2305473192,3657010385_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10393156/3641163438,973487528_align.jpg",Yes,0.821,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10161567/25365217,1990151047_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10161567/34bbf8cd9938731a0eb3455a.jpg_align.jpg",Yes,1.0009,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10618393/3609152356,2115502176_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10618393/2054869630,690793508_align.jpg",Yes,0.6928,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10533494/3799496654,4107675432_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10533494/2383226053,738140218_align.jpg",Yes,0.8843,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10441455/605006662,4191759922_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10441455/690788397,3485349805_align.jpg",Yes,0.6547,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10388539/3151117672,4279229410_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10388539/1125006382,439160657_align.jpg",Yes,1.3279,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10438974/3ac79f3df8dcd1008dc4468d738b4710b8122fc5.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10438974/30adcbef76094b3645d6a541a2cc7cd98c109dd2.jpg_align.jpg",Yes,0.6638,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365473/989165871,2840642672_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365473/3218243220,2968654593_align.jpg",Yes,0.8684,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10129087/55e736d12f2eb938896c20fdd7628535e5dd6fbf.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10129087/4b90f603738da977be0fcd49b251f8198618e3b4.jpg_align.jpg",Yes,1.1489,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10609267/1107547739,918223774_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10609267/4075139767,1473266532_align.jpg",Yes,1.1302,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10470675/342ac65c10385343141ddf3c9513b07ecb8088d9.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10470675/cefc1e178a82b901dafa9b2e758da9773912ef5c.jpg_align.jpg",Yes,0.9309,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10265277/1025765065,109133618_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10265277/217798474,912594752_align.jpg",Yes,0.7724,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10299269/3584039621,1617750758_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10299269/3137185802,2696695734_align.jpg",Yes,0.887,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10606787/2448048485,1007903208_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10606787/4269244338,1212643877_align.jpg",Yes,0.3548,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10294013/2816707945,3891720725_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10294013/825489265,2505245650_align.jpg",Yes,1.0701,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10584775/3362153199,2017904967_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10584775/1816521310,2552661056_align.jpg",Yes,1.1962,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10364685/3631236839,1108032352_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10364685/3836766183,2836042944_align.jpg",Yes,1.2689,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10404871/2311238940,1914216305_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10404871/2175871606,304374896_align.jpg",Yes,1.0673,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10433214/1448562637,171553500_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10433214/895805184,3689212708_align.jpg",Yes,0.7369,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10397356/55e736d12f2eb938b4611d77d7628535e5dd6f22.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10397356/dcc451da81cb39db9a68fe65d2160924ab18305c.jpg_align.jpg",Yes,0.8773,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10366199/1421236503,1930849489_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10366199/1128364000,2387835681_align.jpg",Yes,1.2306,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10553492/4118827632,604561645_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10553492/1021316362,3850952964_align.jpg",Yes,0.9741,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10249017/1832650338,265472804_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10249017/4109312256,2226794815_align.jpg",Yes,1.2131,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10464205/497291359,311127193_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10464205/3735005208,1298846341_align.jpg",Yes,1.306,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10163134/3221199599,936927754_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10163134/2815668437,710199139_align.jpg",Yes,1.3741,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10393156/3429058446,2839549327_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10393156/1452344451,2617318674_align.jpg",Yes,0.6593,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10169810/1028019174,3180465433_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10169810/42166d224f4a20a4bb16320992529822730ed0f0.jpg_align.jpg",Yes,0.8538,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10393532/3134694308,3934717228_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10393532/1732512452,2102844451_align.jpg",Yes,0.865,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10397356/71cf3bc79f3df8dc96b1c107cd11728b46102893.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10397356/dcc451da81cb39db9a68fe65d2160924ab18305c.jpg_align.jpg",Yes,0.7192,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10536652/3352390074,262262333_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10536652/2050857208,495559682_align.jpg",Yes,1.1337,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10441455/690788397,3485349805_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10441455/4088897841,3704399750_align.jpg",Yes,0.6859,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10381610/789525695,2029340511_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10381610/528051135,1042302259_align.jpg",Yes,1.2239,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10584775/1080200611,1366390524_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10584775/2156406183,1136990620_align.jpg",Yes,0.9974,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10265277/2338091339,1473247410_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10265277/3314035304,2991958027_align.jpg",Yes,0.7469,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10208830/2529884687,1246341549_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10208830/3659192721,1939776951_align.jpg",Yes,1.1323,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10459242/2735069141,848740830_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10459242/1702630789,2591646305_align.jpg",Yes,1.0936,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10572559/3253465968,2731582564_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10572559/2062555596,2422872617_align.jpg",Yes,0.5668,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10327300/a6c7d7170e945150c83d6d20.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10327300/1460602303,3436667459_align.jpg",Yes,1.3845,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10584775/2430275152,3912095510_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10584775/1514817462,3087599156_align.jpg",Yes,1.1622,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10208177/2692664471,3603142121_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10208177/3799414017,141952904_align.jpg",Yes,0.9806,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10177044/1070633990,54785084_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10177044/3332432435,334792720_align.jpg",Yes,0.7813,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10505879/4203770826,2724196674_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10505879/4116367215,1885850356_align.jpg",Yes,0.3696,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10179291/808306608,3195552152_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10179291/2078159567,1856894124_align.jpg",Yes,0.8257,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365473/989165871,2840642672_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365473/177126215,1645239928_align.jpg",Yes,0.7205,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10510170/29741720,1106571377_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10510170/1207508560,1942421280_align.jpg",Yes,0.723,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10169810/3788189105,4261634461_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10169810/1351165611,2635925233_align.jpg",Yes,0.8598,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10161567/b999a9014c086e066e53ad9307087bf40bd1cb6b.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10161567/481517237df7bb0593580754.jpg_align.jpg",Yes,1.2293,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10618393/1261598875,346007802_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10618393/268599745,1428457217_align.jpg",Yes,0.909,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10393851/2629049716,670849959_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10393851/1644036067,4088993100_align.jpg",Yes,1.0263,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10427900/2710501632,3857351598_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10427900/1596894510,2448806672_align.jpg",Yes,1.0907,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10169810/429358727,4257243741_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10169810/3366339718,2582857647_align.jpg",Yes,1.3936,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365173/1639490238,1060452278_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365173/1426213176,3587121955_align.jpg",Yes,1.1528,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10540910/2100739180,213238294_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10540910/927338875,3995701829_align.jpg",Yes,1.156,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10536652/3022526425,2632622510_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10536652/2200379089,2588745809_align.jpg",Yes,1.1917,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10163134/3563598098,1508335539_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10163134/2935082421,3517241029_align.jpg",Yes,0.9776,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10540910/3154560906,2667121478_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10540910/3666285643,4020747543_align.jpg",Yes,1.1395,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10464205/4060431633,1599674913_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10464205/2150386904,2143494478_align.jpg",Yes,1.193,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10560466/2f3295d4efff2656a08bb718.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10560466/344718972,1806095656_align.jpg",Yes,0.681,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10299269/4187658286,2880285986_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10299269/2190678821,3246916735_align.jpg",Yes,1.0188,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10443361/4141753344,1951596964_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10443361/3078392078,3004218780_align.jpg",Yes,1.1454,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10231614/1012426946,2393308814_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10231614/903378013,67980321_align.jpg",Yes,0.8619,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10360333/3022184591,905085695_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10360333/1174762026,1020255647_align.jpg",Yes,0.8507,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10276274/3296589440,4267225451_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10276274/2047912555,3707040650_align.jpg",Yes,1.0268,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10427900/3834614754,1047397349_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10427900/3474359797,4211333903_align.jpg",Yes,1.1093,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10249017/2931330707,3769338283_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10249017/1666659689,3104752318_align.jpg",Yes,1.1711,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10393071/1105763952,4206897441_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10393071/1214187741,2787212674_align.jpg",Yes,1.0229,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10584775/2255017085,710158976_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10584775/2647664395,3989473608_align.jpg",Yes,0.9973,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10334920/b3f6cea2decdbbe4cbefd0a0.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10334920/1562513695,815407167_align.jpg",Yes,1.3217,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10618393/3374233189,3391760205_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10618393/268599745,1428457217_align.jpg",Yes,0.6925,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10218954/696774669,1959349052_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10218954/2305298431,2084383396_align.jpg",Yes,1.342,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10376459/2220640795,164210906_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10376459/257773451,1501691236_align.jpg",Yes,1.1205,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10441455/2302161477,2354920381_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10441455/3507493643,1211308005_align.jpg",Yes,0.6286,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10263371/3764233939,2715594590_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10263371/3686676719,894608865_align.jpg",Yes,0.7878,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10218954/2552762568,752475776_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10218954/1879740769,3932757461_align.jpg",Yes,1.3854,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10218954/280449396,3508333943_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10218954/1731515586,372408921_align.jpg",Yes,0.8076,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10536652/2530893139,77438673_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10536652/1308297554,76169135_align.jpg",Yes,0.8988,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10393156/2762335882,1608699215_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10393156/1962901909,177361373_align.jpg",Yes,0.5441,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10148536/c2cec3fdfc039245749cffe88794a4c27d1e252f.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10148536/6a63f6246b600c339957c02f1a4c510fd9f9a12e.jpg_align.jpg",Yes,0.6852,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10354430/1337049979,118104564_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10354430/3320278786,3229296408_align.jpg",Yes,1.3752,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10231614/4106486162,3521373766_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10231614/1041080356,947376792_align.jpg",Yes,1.0666,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10393532/3277096434,187853734_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10393532/1735842136,2818883676_align.jpg",Yes,0.6987,1
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10208830/2529884687,1246341549_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365473/3491744541,1096214143_align.jpg",No,1.3805,0
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10364685/4051441247,1771839798_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10443361/1144486910,2268286695_align.jpg",No,1.1261,0
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10381610/1798024676,4012480472_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10397356/5243fbf2b21193139690f40e64380cd790238db8.jpg_align.jpg",No,0.385,0
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10249017/1756376899,4037945636_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365473/2541124387,2409402052_align.jpg",No,1.256,0
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10165487/967179782,1812559146_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10334920/3971775655,3038064903_align.jpg",No,1.4318,0
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10505879/1660318624,3837062014_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10376459/263772053,2996464494_align.jpg",No,0.9442,0
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10606787/2087854778,3558461134_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10427900/3321687676,1583399037_align.jpg",No,1.1952,0
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10572559/faedab64034f78f032019e0c79310a55b2191cc2.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10312705/6c224f4a20a44623fac8d8859822720e0df3d7d3.jpg_align.jpg",No,1.4419,0
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10231614/3929287218,2819063564_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10530086/115737139,2489192835_align.jpg",No,1.3925,0
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10148536/4b90f603738da977e4da99ccb051f8198718e364.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10179291/1859286874,1515354716_align.jpg",No,1.2899,0
