file_x,file_y,decision,dist_l2,y,y_pred
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10249017/1159292631,1882990651_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10249017/3111077994,1942986378_align.jpg",Yes,0.8502,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10231614/2207069240,2289299927_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10231614/2588777944,1901981460_align.jpg",Yes,0.863,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10161567/e78c6589f23d6bfc0f244498.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10161567/3258617363,3562458936_align.jpg",Yes,0.5887,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10441455/4008028382,1658346512_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10441455/229145826,312716610_align.jpg",Yes,0.8983,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10249017/2838625950,1086660765_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10249017/1579746364,47267782_align.jpg",Yes,0.9447,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365173/1392706008,2454643571_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365173/2790059369,573862759_align.jpg",Yes,1.2796,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10218954/2672185856,1627259202_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10218954/2848741367,2766468649_align.jpg",Yes,0.4513,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10393532/3790047842,1327050445_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10393532/1732512452,2102844451_align.jpg",Yes,1.5435,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10618393/3488823616,779294962_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10618393/645179426,2269917553_align.jpg",Yes,0.7409,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10218954/3842396223,362977028_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10218954/3318953613,153762316_align.jpg",Yes,1.0175,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10165487/4018748319,1397792226_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10165487/576319546,2211150998_align.jpg",Yes,0.7084,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10553492/1558965254,3826596771_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10553492/3348793709,3819306484_align.jpg",Yes,0.9612,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10165487/3484227169,1676217232_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10165487/1990276055,1818273848_align.jpg",Yes,0.7617,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10470675/86d6277f9e2f07089ff44102ea24b899a901f23b.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10470675/a044ad345982b2b70b0b833f34adcbef77099bb1.jpg_align.jpg",Yes,1.061,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10572559/34bbf8cd1354f91d0eb3450e.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10572559/3707420036,2533779758_align.jpg",Yes,1.2142,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10529639/345666685,2919698873_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10529639/1612328913,1495733940_align.jpg",Yes,0.8334,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365173/446212287,3299713657_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365173/3737992598,2964674154_align.jpg",Yes,1.3025,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10443361/1507045233,817342821_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10443361/1955877846,1483725271_align.jpg",Yes,1.108,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10584775/3480972367,1183425866_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10584775/1350434208,3118297123_align.jpg",Yes,0.9445,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10404871/2117590004,3994318778_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10404871/2867360853,1324414117_align.jpg",Yes,0.7311,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10381610/1375468233,1925373338_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10381610/3659996961,963835347_align.jpg",Yes,0.5265,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10560466/5f9e93b122f0e80308230218.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10560466/d478a8009c179bd0e850cd19.jpg_align.jpg",Yes,1.4152,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10179291/1769781441,4060114207_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10179291/1405072458,2643474373_align.jpg",Yes,1.0919,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10438974/54fbb2fb43166d22e4c6ac38472309f79152d2ed.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10438974/96dda144ad345982537c5c3e0df431adcaef84ac.jpg_align.jpg",Yes,0.7105,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10559275/6f061d950a7b02086be9181f62d9f2d3572cc82f.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10559275/c8ea15ce36d3d539db7ed70a3a87e950342ab0bc.jpg_align.jpg",Yes,0.8527,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10393071/50780674,888349657_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10393071/2231702381,4162918500_align.jpg",Yes,0.7573,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10161567/6dc09e0ab36b5175b0351d24.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10161567/310f3b1f23683c83a686694b.jpg_align.jpg",Yes,1.0697,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10427900/1759655049,2014747410_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10427900/2710501632,3857351598_align.jpg",Yes,1.1259,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10165487/1327013631,163461614_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10165487/2673044037,1314988823_align.jpg",Yes,1.2747,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10276274/1890428834,3408017512_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10276274/2791706781,2759895051_align.jpg",Yes,1.1997,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10360333/1028000265,1801589422_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10360333/3302033138,2199282051_align.jpg",Yes,0.9449,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10148536/65945541,1630029084_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10148536/4266767471,991354093_align.jpg",Yes,1.0752,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10263371/1750735190,1947686508_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10263371/860493232,1244065151_align.jpg",Yes,0.9872,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10441455/2727749983,1251062214_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10441455/3507493643,1211308005_align.jpg",Yes,0.5084,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10427900/4166490964,896036690_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10427900/1176150183,4279225664_align.jpg",Yes,0.9964,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10533494/3101979883,3565714877_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10533494/3127740025,219626491_align.jpg",Yes,1.0338,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10618393/3476841670,3054190646_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10618393/2264822597,1235851809_align.jpg",Yes,1.1308,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10218954/2248618417,2481834287_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10218954/3318953613,153762316_align.jpg",Yes,0.9,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10505879/4294877241,2456745148_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10505879/2020581878,3109869811_align.jpg",Yes,0.8946,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10559275/f703738da97739124504a29ff8198618367ae22a.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10559275/4e0b3ea44af213c19152ee2c.jpg_align.jpg",Yes,0.5995,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10294013/2811036680,596854090_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10294013/141910403,1946430277_align.jpg",Yes,0.8517,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10148536/3696571151,3851438548_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10148536/2581003221,4057129727_align.jpg",Yes,0.4519,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10393851/3418751874,406087070_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10393851/617413968,2063855904_align.jpg",Yes,0.9649,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10299269/90996154,762535932_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10299269/22694117,3703942143_align.jpg",Yes,1.196,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10366100/1662511222,2414266699_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10366100/2709767419,886828339_align.jpg",Yes,1.3506,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10263371/1750735190,1947686508_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10263371/3636487009,354571984_align.jpg",Yes,0.9115,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10618393/2264822597,1235851809_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10618393/600559308,1849974184_align.jpg",Yes,1.2118,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10148536/a54e55fb1c835c2f034f569f.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10148536/3937997447,2315686877_align.jpg",Yes,1.2624,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365473/481674251,3412450386_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365473/577069772,4010680817_align.jpg",Yes,1.078,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10393851/4091702779,487332072_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10393851/1827064524,1098853743_align.jpg",Yes,1.1329,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10177044/2785674205,2103040781_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10177044/957922537,751593937_align.jpg",Yes,1.2465,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10327300/3725655051,4085778902_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10327300/2311595176,1153105858_align.jpg",Yes,1.2476,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10584775/1157703912,2731523038_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10584775/3509015651,3284344298_align.jpg",Yes,1.2894,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10179291/983308073,2208773534_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10179291/4069407985,541585051_align.jpg",Yes,1.2985,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10165487/1066897904,2733160998_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10165487/4062940530,978696451_align.jpg",Yes,1.2413,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10360333/107039137,863775847_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10360333/3598929868,3435894373_align.jpg",Yes,0.7158,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10148536/d043ad4bd11373f046c87078a40f4bfbfaed0465.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10148536/6a63f6246b600c339957c02f1a4c510fd9f9a12e.jpg_align.jpg",Yes,0.831,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10163134/3830394102,924985833_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10163134/2179636341,1610911515_align.jpg",Yes,0.9254,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10354430/2420851081,2581107140_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10354430/75360644,2449072061_align.jpg",Yes,1.3168,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10294013/2249494136,2593400108_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10294013/228005992,3687555670_align.jpg",Yes,0.8847,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10299269/22694117,3703942143_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10299269/3272864344,2095180753_align.jpg",Yes,1.2178,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365173/1600882801,4269768140_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365173/1608724602,3336546055_align.jpg",Yes,0.7805,1,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10606787/2460050309,1752462004_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10606787/1131607378,2099449589_align.jpg",Yes,1.0838,1,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10169810/3347314818,2871146987_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10228983/f2deb48f8c5494ee333debc52df5e0fe98257ecb.jpg_align.jpg",No,1.3883,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10228983/8cb1cb1349540923395aeb949258d109b3de492d.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10376459/2427684683,1555714960_align.jpg",No,0.6501,0,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10364685/3836766183,2836042944_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10169810/4122161934,2823831431_align.jpg",No,1.3581,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10584775/2430275152,3912095510_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10312705/470847100,756743416_align.jpg",No,1.3808,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10366199/1602958801,2450844939_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10553492/1558965254,3826596771_align.jpg",No,1.402,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10381610/3595106518,4072879133_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10529639/130402913,2365083871_align.jpg",No,1.211,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10438974/f31fbe096b63f624d16780af8644ebf81a4ca360.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365473/904735324,2839459760_align.jpg",No,1.121,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10218954/696774669,1959349052_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10530086/1057489965,2417423234_align.jpg",No,0.5979,0,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365173/2241068780,2274473614_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10404871/2399021864,1060655861_align.jpg",No,1.1858,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10299269/2353303439,862219843_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10404871/4228001606,2665623521_align.jpg",No,1.2231,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10327300/2201079613,3268965455_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10163134/2463728974,3259061831_align.jpg",No,1.4273,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10381610/3838971919,3678986529_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10231614/2691338628,3744792065_align.jpg",No,1.3728,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10536652/1481210385,2767219262_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10530086/2802400878,4024599216_align.jpg",No,1.3833,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10354430/3613195462,3852616158_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10148536/d66b7e59e78cae632934f048.jpg_align.jpg",No,1.4585,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10530086/2802400878,4024599216_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10129087/2812658960,1599545632_align.jpg",No,1.1115,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10441455/1052050587,1024065625_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10228983/4d086e061d950a7b67e7c72e0ad162d9f3d3c90e.jpg_align.jpg",No,1.3157,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10299269/1913792963,3352184505_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10510170/2184493171,1837085948_align.jpg",No,1.2088,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10533494/286900978,2029029859_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10393156/1792234713,1262769484_align.jpg",No,1.2694,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10208177/1005642250,2017221912_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10510170/1617757298,1616145660_align.jpg",No,1.3565,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10354430/1934206511,3872738918_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10218954/2305298431,2084383396_align.jpg",No,1.1675,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10427900/3219446190,2191674857_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10294013/3246607780,1999316542_align.jpg",No,1.432,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10249017/97510526,2588226649_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10334920/567479117,1824978700_align.jpg",No,1.3925,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10433214/2929081232,2850882670_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10133303/421493330,1956037247_align.jpg",No,1.1926,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10366100/1978587709,714143375_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10327300/1497387127,2061774290_align.jpg",No,1.4677,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10533494/225323480,288400645_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10381610/47412736,3823691785_align.jpg",No,1.0627,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365473/968834411,2655310948_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10427900/1759655049,2014747410_align.jpg",No,0.8151,0,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10390391/936038174,3640431799_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10327300/1460602303,3436667459_align.jpg",No,1.2619,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10312705/358919043,2123736570_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10510170/29741720,1106571377_align.jpg",No,1.3163,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10464205/280933508,2898273384_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10618393/3294382634,826752913_align.jpg",No,1.1274,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10438974/30adcbef76094b3645d6a541a2cc7cd98c109dd2.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10393071/2598134470,3565882297_align.jpg",No,1.131,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10510170/94419073,3608075597_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10360333/3019150755,2115885992_align.jpg",No,1.414,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10390391/1418177498,1830148920_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10299269/1467031310,3168216072_align.jpg",No,1.0287,0,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10312705/2730663511,2710161813_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10530086/896363660,2936807822_align.jpg",No,1.2578,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10533494/2383226053,738140218_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365473/967899514,1239698457_align.jpg",No,1.3391,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10441455/553562735,3725134320_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10327300/2119023849,3748171486_align.jpg",No,1.1876,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10470675/6609c93d70cf3bc7d29f95f1d700baa1cd112a0b.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10510170/4054291751,2839728303_align.jpg",No,1.5122,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10609267/2428185536,2592033993_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10470675/1842209444,1737328287_align.jpg",No,1.1334,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10560466/ea85a9450b4b2371cefca31f.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10393851/3295987474,2032113841_align.jpg",No,1.1853,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10572559/2378373718,942153966_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10393071/875897960,1288849556_align.jpg",No,0.9968,0,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10618393/1229911766,1584134900_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10404871/2175871606,304374896_align.jpg",No,0.9226,0,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10553492/1863192021,4259234913_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10161567/906289dd5224c97b5982dd95.jpg_align.jpg",No,1.3366,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365173/3610908714,2038781102_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10390391/1982746108,2528150986_align.jpg",No,0.962,0,Yes
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10231614/1669902033,2164880609_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10249017/1135672863,2614210263_align.jpg",No,1.444,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10438974/3ac79f3df8dcd1008dc4468d738b4710b8122fc5.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10529639/3486444016,3738513016_align.jpg",No,1.1736,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10470675/a044ad345982b2b70b0b833f34adcbef77099bb1.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10529639/1435849583,3212410409_align.jpg",No,1.2626,0,No
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10364685/113348752,1401325452_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10334920/1562513695,815407167_align.jpg",No,1.4349,0,No
